"Revenue","OS","Gender"
1045.53543571962,"Android","Male"
1559.38544669919,"Android","Male"
1954.39366863806,"Android","Male"
1108.91863014937,"Android","Male"
1196.77691477519,"Android","Male"
1110.54162281453,"Android","Male"
1448.9930017088,"Android","Male"
1839.99022970462,"Android","Male"
1031.66424796019,"Android","Male"
0,"Android","Male"
4036.61393468429,"Android","Male"
1099.53916208841,"Android","Male"
0,"Android","Male"
2476.70770169384,"Android","Male"
0,"Android","Male"
774.232041924171,"Android","Male"
1632.07846543127,"Android","Male"
2851.30337336304,"Android","Male"
775.859557141246,"Android","Male"
1212.88260702987,"Android","Male"
547.272859798802,"Android","Male"
1925.33816026019,"Android","Male"
559.534353409683,"Android","Male"
846.451790703117,"Android","Male"
2350.82290461591,"Android","Male"
1693.3669422743,"Android","Male"
896.082245363585,"Android","Male"
0,"Android","Male"
2714.97118818597,"Android","Male"
890.868369093735,"Android","Male"
1553.21309278142,"Android","Male"
1188.96133115113,"Android","Male"
564.522266710441,"Android","Male"
2544.12940703349,"Android","Male"
1690.95356023729,"Android","Male"
796.498951032204,"Android","Male"
0,"Android","Male"
1507.23196109944,"Android","Male"
1700.31080660985,"Android","Male"
1725.38293233591,"Android","Male"
2033.02458623133,"Android","Male"
1007.92965361183,"Android","Male"
966.557892181106,"Android","Male"
1679.96232481448,"Android","Male"
942.770188138177,"Android","Male"
2959.28136295388,"Android","Male"
1610.95771565976,"Android","Male"
885.817531098568,"Android","Male"
0,"Android","Male"
864.420148147492,"Android","Male"
927.745194462983,"Android","Male"
727.750890103294,"Android","Male"
2179.81667631902,"Android","Male"
1916.35059068699,"Android","Male"
2308.72457891618,"Android","Male"
1164.18751756533,"Android","Male"
2821.09317010417,"Android","Male"
522.053047158508,"Android","Male"
1379.72370262039,"Android","Male"
819.927995299724,"Android","Male"
2215.77460028715,"Android","Male"
1563.49637757407,"Android","Male"
2802.66208125573,"Android","Male"
4091.29733861814,"Android","Male"
1574.87182539678,"Android","Male"
948.269953495318,"Android","Male"
736.193518380718,"Android","Male"
1177.57889499232,"Android","Male"
1359.3182611648,"Android","Male"
546.276867933942,"Android","Male"
566.786568198919,"Android","Male"
1051.51817202347,"Android","Male"
2096.46893608299,"Android","Male"
2401.60563089292,"Android","Male"
680.243177667834,"Android","Male"
1560.33443106815,"Android","Male"
1385.64919428368,"Android","Male"
1133.78630960253,"Android","Male"
1475.47216652108,"Android","Male"
2179.52710336919,"Android","Male"
0,"Android","Male"
1135.55403669439,"Android","Male"
2080.49604411499,"Android","Male"
957.29092455239,"Android","Male"
1368.82985296579,"Android","Male"
1407.45136878337,"Android","Male"
805.868766472348,"Android","Male"
625.659490792562,"Android","Male"
1235.21106058743,"Android","Male"
2419.14302344071,"Android","Male"
1416.56201973783,"Android","Male"
1865.56122980691,"Android","Male"
1358.52104691785,"Android","Male"
2113.91800078551,"Android","Male"
1659.52040113016,"Android","Male"
1679.58146285128,"Android","Male"
630.00670007415,"Android","Male"
1807.48473189324,"Android","Male"
1618.2225869686,"Android","Male"
928.151229144526,"Android","Male"
1268.78781527745,"Android","Male"
1836.14760683699,"Android","Male"
0,"Android","Male"
896.282395097779,"Android","Male"
2094.49143458262,"Android","Male"
1149.4994000627,"Android","Male"
751.896861491909,"Android","Male"
870.403124514892,"Android","Male"
1678.64013505065,"Android","Male"
0,"Android","Male"
2469.60402933655,"Android","Male"
0,"Android","Male"
973.176288469412,"Android","Male"
761.104580892062,"Android","Male"
0,"Android","Male"
575.67931027739,"Android","Male"
1694.61668893192,"Android","Male"
1310.67327726858,"Android","Male"
1143.86024668094,"Android","Male"
0,"Android","Male"
1299.6413824024,"Android","Male"
699.752772420753,"Android","Male"
754.483362115664,"Android","Male"
2717.38976718321,"Android","Male"
1612.53426886574,"Android","Male"
595.774537117249,"Android","Male"
1001.21477878745,"Android","Male"
1158.00884647963,"Android","Male"
837.307379150805,"Android","Male"
644.530367183271,"Android","Male"
1376.83047292176,"Android","Male"
2294.92329177773,"Android","Male"
1668.76460588518,"Android","Male"
1234.95214450151,"Android","Male"
1852.75410799029,"Android","Male"
2365.05607199153,"Android","Male"
1290.874755759,"Android","Male"
1933.82073376375,"Android","Male"
537.027375630259,"Android","Male"
1189.65195492704,"Android","Male"
1041.18435901944,"Android","Male"
1634.41927418881,"Android","Male"
1817.02905267801,"Android","Male"
1306.9901539151,"Android","Male"
775.708996136443,"Android","Male"
666.24321600638,"Android","Male"
1726.59661379055,"Android","Male"
3157.18401260282,"Android","Male"
761.137063084668,"Android","Male"
1071.09800213536,"Android","Male"
1786.15597260608,"Android","Male"
932.542605017306,"Android","Male"
1554.52128151946,"Android","Male"
1380.9905903237,"Android","Male"
768.697072127492,"Android","Male"
2415.55379385116,"Android","Male"
2435.69009882022,"Android","Male"
3029.37855493759,"Android","Male"
970.752781057747,"Android","Male"
1004.657903472,"Android","Male"
1707.10063069154,"Android","Male"
2150.47696961709,"Android","Male"
1109.89698986688,"Android","Male"
1038.64075732936,"Android","Male"
883.541025525261,"Android","Male"
1265.31054599829,"Android","Male"
1467.47395740457,"Android","Male"
586.42075770225,"Android","Male"
1849.93514671565,"Android","Male"
0,"Android","Male"
2584.92660690178,"Android","Male"
0,"Android","Male"
0,"Android","Male"
777.56692036147,"Android","Male"
1597.90793407086,"Android","Male"
858.536724340928,"Android","Male"
928.896280553827,"Android","Male"
1789.06846798543,"Android","Male"
586.839254798813,"Android","Male"
1343.44857942487,"Android","Male"
1962.47858424663,"Android","Male"
3660.14327406406,"Android","Male"
1930.62972239889,"Android","Male"
1425.30060906039,"Android","Male"
0,"Android","Male"
0,"Android","Male"
1127.92079268415,"Android","Male"
2256.87357113822,"Android","Male"
1124.81112316614,"Android","Male"
2041.46292778738,"Android","Male"
583.943239432913,"Android","Male"
1167.6252751912,"Android","Male"
1657.87596948944,"Android","Male"
1092.82381773776,"Android","Male"
1545.25291951032,"Android","Male"
844.327165851497,"Android","Male"
1836.92155794043,"Android","Male"
1348.12004577901,"Android","Male"
1381.53170331019,"Android","Male"
0,"Android","Male"
842.176016568616,"Android","Male"
0,"Android","Male"
0,"Android","Male"
980.782598763011,"Android","Male"
1271.68568984043,"Android","Male"
1732.34489190095,"Android","Male"
2776.44971344111,"Android","Male"
1920.08356216869,"Android","Male"
2664.65408085555,"Android","Male"
954.84679945712,"Android","Male"
1137.69433500691,"Android","Male"
2767.80303744689,"Android","Male"
1429.79081682428,"Android","Male"
0,"Android","Male"
720.657142646264,"Android","Male"
889.258832815644,"Android","Male"
1789.34451934,"Android","Male"
1442.97758849254,"Android","Male"
978.788811130098,"Android","Male"
1100.23459102741,"Android","Male"
1857.35139663627,"Android","Male"
1649.69015347288,"Android","Male"
1235.25496679984,"Android","Male"
670.406792139813,"Android","Male"
1602.03907333422,"Android","Male"
2247.79540582226,"Android","Male"
1005.31145673398,"Android","Male"
1121.45408661663,"Android","Male"
2484.99610182052,"Android","Male"
853.249435370128,"Android","Male"
2194.80808309726,"Android","Male"
924.321313214898,"Android","Male"
645.704793950315,"Android","Male"
2141.89363671964,"Android","Male"
1538.55725681301,"Android","Male"
1854.53391206716,"Android","Male"
912.425725560424,"Android","Male"
3766.90686200096,"Android","Male"
2195.73531241355,"Android","Male"
1079.95437526774,"Android","Male"
2244.41579251991,"Android","Male"
0,"Android","Male"
1293.50270556572,"Android","Male"
1245.44227156713,"Android","Male"
2523.41984195739,"Android","Male"
1214.90116022334,"Android","Male"
0,"Android","Male"
698.320661097736,"Android","Male"
1664.20724142957,"Android","Male"
902.49843571717,"Android","Male"
1723.72466911481,"Android","Male"
644.051261335081,"Android","Male"
612.243536366251,"Android","Male"
767.955309412121,"Android","Male"
2564.59518242173,"Android","Male"
2104.17945400202,"Android","Male"
2810.85127515725,"Android","Male"
1037.7397903623,"Android","Male"
2319.26333284422,"Android","Male"
1649.74567796116,"Android","Male"
592.64561507054,"Android","Male"
731.083059775886,"Android","Male"
1479.6550479461,"Android","Male"
1645.3478398701,"Android","Male"
1125.82215973845,"Android","Male"
624.42412401519,"Android","Male"
0,"Android","Male"
1897.12438943717,"Android","Male"
1148.79930650563,"Android","Male"
2048.32468953683,"Android","Male"
0,"Android","Male"
0,"Android","Male"
1318.78406570091,"Android","Male"
0,"Android","Male"
0,"Android","Male"
2351.24754469521,"Android","Male"
2510.18957649185,"Android","Male"
604.086623629613,"Android","Male"
1169.4805558332,"Android","Male"
543.534192582022,"Android","Male"
1769.76302955471,"Android","Male"
1398.78914932626,"Android","Male"
705.409850660668,"Android","Male"
770.114917969285,"Android","Male"
584.962603357148,"Android","Male"
1910.44944295733,"Android","Male"
2075.64406301978,"Android","Male"
1839.4186011815,"Android","Male"
723.11579058745,"Android","Male"
0,"Android","Male"
2025.61109126558,"Android","Male"
1256.42751168263,"Android","Male"
1389.12279283261,"Android","Male"
2692.84480142483,"Android","Male"
689.609595508064,"Android","Male"
2851.56018830548,"Android","Male"
1047.13236297158,"Android","Male"
813.391038026188,"Android","Male"
1229.77752242315,"Android","Male"
1855.3458235985,"Android","Male"
1228.42160439514,"Android","Male"
685.058277081092,"Android","Male"
1160.93075878316,"Android","Male"
969.030998047212,"Android","Male"
1934.01504859734,"Android","Male"
1263.73210416961,"Android","Male"
2225.6122565058,"Android","Male"
1970.43466937721,"Android","Male"
2170.42691633643,"Android","Male"
2183.80667232484,"Android","Male"
0,"Android","Male"
1432.77578808934,"Android","Male"
991.619838941446,"Android","Male"
1930.19854385168,"Android","Male"
1577.80483125067,"Android","Male"
2058.11976179131,"Android","Male"
1169.50488069155,"Android","Male"
860.971816737451,"Android","Male"
1502.35332354534,"Android","Male"
1647.74949863291,"Android","Male"
1248.70653734169,"Android","Male"
1460.53378706649,"Android","Male"
1880.59001555536,"Android","Male"
768.744240271491,"Android","Male"
2845.36810392341,"Android","Male"
1012.90934517138,"Android","Male"
0,"Android","Male"
1483.93373995352,"Android","Male"
2481.95941690457,"Android","Male"
2343.92063412488,"Android","Male"
0,"Android","Male"
555.339003383206,"Android","Male"
1567.48370929,"Android","Male"
2145.36622446236,"Android","Male"
2471.9278452608,"Android","Male"
2395.24396476663,"Android","Male"
642.07857810392,"Android","Male"
0,"Android","Male"
0,"Android","Male"
1993.6229885105,"Android","Male"
2411.05372132999,"Android","Male"
1792.12384293419,"Android","Male"
586.707237338463,"Android","Male"
1083.59238060729,"Android","Male"
3745.9433134431,"Android","Male"
2051.1180684404,"Android","Male"
1786.06564737379,"Android","Male"
1364.17494713944,"Android","Male"
614.61625426997,"Android","Male"
929.49954215976,"Android","Male"
1381.47380386343,"Android","Male"
1730.61665767739,"Android","Male"
1395.26096410621,"Android","Male"
1255.57402844909,"Android","Male"
1621.12205579176,"Android","Male"
956.38538646362,"Android","Male"
947.226659522373,"Android","Male"
1476.43873938779,"Android","Male"
1345.61552014014,"Android","Male"
793.550579642557,"Android","Male"
1191.35094068276,"Android","Male"
570.513507016906,"Android","Male"
592.528888836288,"Android","Male"
0,"Android","Male"
2622.14655690049,"Android","Male"
1559.19069133851,"Android","Male"
553.271014224056,"Android","Male"
2143.46436192062,"Android","Male"
2296.49206443665,"Android","Male"
1211.3777454291,"Android","Male"
1039.03528383766,"Android","Male"
1331.6026312211,"Android","Male"
1872.686214458,"Android","Male"
2373.09378431385,"Android","Male"
968.583841610168,"Android","Male"
612.784268918484,"Android","Male"
1532.61071277378,"Android","Male"
1034.24868631685,"Android","Male"
1195.58985641102,"Android","Male"
993.196571648272,"Android","Male"
815.38957105128,"Android","Male"
1224.70858927481,"Android","Male"
3560.53773962954,"Android","Male"
1753.08573336738,"Android","Male"
1972.07755130687,"Android","Male"
2340.60304265277,"Android","Male"
0,"Android","Male"
601.955430453346,"Android","Male"
0,"Android","Male"
0,"Android","Male"
980.910967346161,"Android","Male"
1861.18728632415,"Android","Male"
966.37492049557,"Android","Male"
1296.15160805204,"Android","Male"
1808.81311929717,"Android","Male"
1667.68693399968,"Android","Male"
770.046772423466,"Android","Male"
2281.23430610718,"Android","Male"
2043.9348076876,"Android","Male"
1154.8543387125,"Android","Male"
0,"Android","Male"
2154.6378179872,"Android","Male"
3258.59277767044,"Android","Male"
2471.52225687866,"Android","Male"
989.470802878955,"Android","Male"
950.855643615226,"Android","Male"
906.890751906899,"Android","Male"
1048.38502943044,"Android","Male"
2252.83372990306,"Android","Male"
1701.6914333771,"Android","Male"
0,"Android","Male"
1405.62394262346,"Android","Male"
1584.82869590969,"Android","Male"
0,"Android","Male"
741.001179978371,"Android","Male"
1456.56695222772,"Android","Male"
3307.54855794269,"Android","Male"
0,"Android","Male"
0,"Android","Male"
574.279861748853,"Android","Male"
1612.32554684905,"Android","Male"
1786.33894997285,"Android","Male"
1126.40810460668,"Android","Male"
0,"Android","Male"
874.268309714682,"Android","Male"
927.960780506172,"Android","Male"
1232.70081947891,"Android","Male"
839.89486234129,"Android","Male"
1506.83648368055,"Android","Male"
819.017193265636,"Android","Male"
0,"Android","Male"
2157.98513954761,"Android","Male"
591.738093796279,"Android","Male"
1523.88773318857,"Android","Male"
1490.19794436154,"Android","Male"
1362.3162722996,"Android","Male"
2193.97693790623,"Android","Male"
1188.43987158427,"Android","Male"
525.584184258412,"Android","Male"
598.830269500426,"Android","Male"
762.624304360143,"Android","Male"
2953.13771254398,"Android","Male"
1245.30995341458,"Android","Male"
782.039888911294,"Android","Male"
3140.42418362869,"Android","Male"
826.905042771013,"Android","Male"
1020.72320136166,"Android","Male"
1803.04275185818,"Android","Male"
1423.68429463856,"Android","Male"
1874.67281143003,"Android","Male"
1368.36889998518,"Android","Male"
1161.75309269911,"Android","Male"
1969.74200978387,"Android","Male"
1379.26113521808,"Android","Male"
2147.51689074181,"Android","Male"
1213.02436481683,"Android","Male"
1919.028835105,"Android","Male"
0,"Android","Male"
1442.65347873376,"Android","Male"
962.875898124,"Android","Male"
512.267298234795,"Android","Male"
1047.23490635206,"Android","Male"
1834.16808825441,"Android","Male"
1523.65683518717,"Android","Male"
2232.32609419759,"Android","Male"
2565.41119564889,"Android","Male"
2411.52992324549,"Android","Male"
1123.08323439425,"Android","Male"
0,"Android","Male"
1162.08078192006,"Android","Male"
2888.21256088117,"Android","Male"
1309.04141207643,"Android","Male"
0,"Android","Male"
1977.0279597641,"Android","Male"
1730.32826398629,"Android","Male"
1057.71770808243,"Android","Male"
1610.11759128958,"Android","Male"
3175.22087993365,"Android","Male"
1011.36566961699,"Android","Male"
1439.36571519932,"Android","Male"
0,"Android","Male"
802.933176581612,"Android","Male"
1208.1932180596,"Android","Male"
828.410038644092,"Android","Male"
0,"Android","Male"
4166.61598458888,"Android","Male"
1547.15680367156,"Android","Male"
902.079044510667,"Android","Male"
2757.73499543448,"Android","Male"
563.112939813083,"Android","Male"
2275.63848422059,"Android","Male"
1225.69814046811,"Android","Male"
3292.55863056967,"Android","Male"
2165.16893485138,"Android","Male"
838.398829003578,"Android","Male"
2079.79230488955,"Android","Male"
819.657035530499,"Android","Male"
948.769876483714,"Android","Male"
2338.95800714704,"Android","Male"
995.571683506101,"Android","Male"
1404.0310670667,"Android","Male"
504.151994695345,"Android","Male"
2130.57942171869,"Android","Male"
1893.18169276194,"Android","Male"
978.737215259233,"Android","Male"
1976.51256512952,"Android","Male"
974.265911856079,"Android","Male"
1737.52558059353,"Android","Male"
832.671858423702,"Android","Male"
2357.67491285906,"Android","Male"
2229.57096522574,"Android","Male"
2993.43282379655,"Android","Male"
862.357748703175,"Android","Male"
2600.52791601637,"Android","Male"
0,"Android","Male"
1010.39137668137,"Android","Male"
795.348133270742,"Android","Male"
1803.45613175123,"Android","Male"
685.098896171326,"Android","Male"
1083.41774538574,"Android","Male"
1387.72843355851,"Android","Male"
888.05677414186,"Android","Male"
0,"Android","Male"
1686.82144687979,"Android","Male"
1956.94381956066,"Android","Male"
1570.65619206474,"Android","Male"
984.928092166981,"Android","Male"
2509.27514253938,"Android","Male"
2756.98162635724,"Android","Male"
0,"Android","Male"
2823.82975183664,"Android","Male"
0,"Android","Male"
1105.62744115057,"Android","Male"
557.610645168416,"Android","Male"
874.604518139372,"Android","Male"
3099.71959849806,"Android","Male"
2030.11882291299,"Android","Male"
1980.10225288094,"Android","Male"
0,"Android","Male"
1635.14261047181,"Android","Male"
2148.84346670578,"Android","Male"
2455.58803392451,"Android","Male"
638.791891785871,"Android","Male"
2560.76394922971,"Android","Male"
0,"Android","Male"
3692.38158144774,"Android","Male"
753.199042620348,"Android","Male"
2326.49957908161,"Android","Male"
1771.4661370583,"Android","Male"
584.067384408775,"Android","Male"
2851.90765287708,"Android","Male"
1462.51597260116,"Android","Male"
1659.18536453911,"Android","Male"
2465.8767020827,"Android","Male"
1450.56627961708,"Android","Male"
2810.5182675209,"Android","Male"
2021.17116719668,"Android","Male"
1841.87885923987,"Android","Male"
2432.3693526243,"Android","Male"
881.443695578875,"Android","Male"
1614.81869763721,"Android","Male"
912.687076677321,"Android","Male"
2520.8702554271,"Android","Male"
869.658748717119,"Android","Male"
2360.30759407286,"Android","Male"
1414.76863516164,"Android","Male"
2940.57715757585,"Android","Male"
1344.67390701533,"Android","Male"
2065.93518199357,"Android","Male"
2022.29208558755,"Android","Male"
1894.5023449377,"Android","Male"
899.921496004312,"Android","Male"
0,"Android","Male"
0,"Android","Male"
1011.36612644821,"Android","Male"
2218.41681306631,"Android","Male"
1199.27861422969,"Android","Male"
505.34995851034,"Android","Male"
2243.44966907154,"Android","Male"
2950.39301623929,"Android","Male"
888.770855917899,"Android","Male"
1048.19766274584,"Android","Male"
0,"Android","Male"
2293.97075113245,"Android","Male"
3535.48504740178,"Android","Male"
672.154172545462,"Android","Male"
505.970346670842,"Android","Male"
0,"Android","Male"
2077.05848399038,"Android","Male"
0,"Android","Male"
1814.23427244778,"Android","Male"
1537.16836204082,"Android","Male"
0,"Android","Male"
1386.6755945875,"Android","Male"
907.216973485954,"Android","Male"
693.673436881266,"Android","Male"
1681.94195975824,"Android","Male"
2441.911283789,"Android","Male"
3676.63886493289,"Android","Male"
0,"Android","Male"
2298.116189334,"Android","Male"
651.880389770114,"Android","Male"
2869.15370776718,"Android","Male"
1803.71240797868,"Android","Male"
0,"Android","Male"
1980.99908636158,"Android","Male"
1745.46737375152,"Android","Male"
2715.02102108275,"Android","Male"
1206.44614674767,"Android","Male"
2851.5623494728,"Android","Male"
1020.69982230234,"Android","Male"
1033.73149830709,"Android","Male"
1454.33884090063,"Android","Male"
580.744801551951,"Android","Male"
1011.14009267083,"Android","Male"
2803.08281136406,"Android","Male"
2809.13188464289,"Android","Male"
1037.37278678539,"Android","Male"
1772.11869904175,"Android","Male"
1530.11665461654,"Android","Male"
0,"Android","Male"
1702.82538733587,"Android","Male"
735.66655826628,"Android","Male"
585.821903885652,"Android","Male"
2274.24595392936,"Android","Male"
817.184709034658,"Android","Male"
1287.51844075244,"Android","Male"
638.500468128465,"Android","Male"
1485.73874911558,"Android","Male"
1978.20525888969,"Android","Male"
1990.69330251259,"Android","Male"
577.226930824885,"Android","Male"
3015.06135114841,"Android","Male"
3351.93749312527,"Android","Male"
1835.24034420865,"Android","Male"
1592.94427026612,"Android","Male"
1507.96123811449,"Android","Male"
1702.97985615807,"Android","Male"
1839.35844219895,"Android","Male"
1570.77274191191,"Android","Male"
2180.94427014025,"Android","Male"
1113.24862556785,"Android","Male"
2830.62879946711,"Android","Male"
1390.82101651157,"Android","Male"
0,"Android","Male"
1329.98889922492,"Android","Male"
1923.23465207784,"Android","Male"
1490.15327277272,"Android","Male"
0,"Android","Male"
1433.45578456378,"Android","Male"
507.578758910995,"Android","Male"
637.014214232387,"Android","Male"
606.698049473908,"Android","Male"
752.7912764977,"Android","Male"
2841.73123364719,"Android","Male"
730.767695966554,"Android","Male"
1025.57661853615,"Android","Male"
1621.87143694053,"Android","Male"
847.31048483326,"Android","Male"
734.35752645018,"Android","Male"
960.963483660625,"Android","Male"
522.541833523631,"Android","Male"
0,"Android","Male"
953.750844710562,"Android","Male"
0,"Android","Male"
0,"Android","Male"
1457.68802768493,"Android","Male"
3550.6768555312,"Android","Male"
926.175455028906,"Android","Male"
825.141439303123,"Android","Male"
945.420345842705,"Android","Male"
2254.04420558798,"Android","Male"
0,"Android","Male"
1691.96020570743,"Android","Male"
1053.55858366108,"Android","Male"
791.407735703243,"Android","Male"
0,"Android","Male"
1229.70342718336,"Android","Male"
0,"Android","Male"
1413.16292658787,"Android","Male"
688.705960684659,"Android","Male"
1475.80779141941,"Android","Male"
1940.10105660101,"Android","Male"
972.855937227108,"Android","Male"
608.646786945575,"Android","Male"
888.494871407418,"Android","Male"
846.801986727611,"Android","Male"
0,"Android","Male"
765.658592223972,"Android","Male"
1241.20016524188,"Android","Male"
1215.89898221943,"Android","Male"
1784.842978974,"Android","Male"
1789.60645957128,"Android","Male"
861.250276493104,"Android","Male"
3148.31603806218,"Android","Male"
2103.85555830349,"Android","Male"
511.634944301941,"Android","Male"
1869.70155056813,"Android","Male"
0,"Android","Male"
2574.1866479062,"Android","Male"
944.222066622002,"Android","Male"
1201.94199339917,"Android","Male"
837.863943959659,"Android","Male"
716.895869089141,"Android","Male"
2636.2655471229,"Android","Male"
2208.58081231331,"Android","Male"
1504.08074608341,"Android","Male"
2288.50735576307,"Android","Male"
2191.11737086374,"Android","Male"
3507.51830068831,"Android","Male"
2440.75607465551,"Android","Male"
1229.36878008374,"Android","Male"
1221.35220790006,"Android","Male"
1001.72370276971,"Android","Male"
1089.08399945244,"Android","Male"
1201.41968667375,"Android","Male"
2964.52712726773,"Android","Male"
0,"Android","Male"
821.590829878578,"Android","Male"
1298.14049632504,"Android","Male"
0,"Android","Male"
1203.91123574764,"Android","Male"
553.190310844144,"Android","Male"
690.850993257475,"Android","Male"
2471.19541597037,"Android","Male"
3862.4613547035,"Android","Male"
1306.36746934561,"Android","Male"
1539.11795179383,"Android","Male"
654.288196469843,"Android","Male"
3099.37567699171,"Android","Male"
0,"Android","Male"
863.260795174889,"Android","Male"
1203.75703404734,"Android","Male"
558.190097499979,"Android","Male"
1168.43571026937,"Android","Male"
543.83364300711,"Android","Male"
1819.34584558595,"Android","Male"
1791.8859154714,"Android","Male"
1886.65919024413,"Android","Male"
1069.96033042759,"Android","Male"
0,"Android","Male"
1454.6245690372,"Android","Male"
2175.82884164256,"Android","Male"
1057.18453798666,"Android","Male"
2781.42752116712,"Android","Male"
2033.81548578022,"Android","Male"
1500.07906919949,"Android","Male"
934.985120788376,"Android","Male"
1256.53557228007,"Android","Male"
1949.99824138938,"Android","Male"
2602.76574361775,"Android","Male"
1148.05249020018,"Android","Male"
802.57566755659,"Android","Male"
2010.38725259504,"Android","Male"
683.048673033151,"Android","Male"
1491.68252998347,"Android","Male"
2409.26764373571,"Android","Male"
1481.45440737127,"Android","Male"
1370.29606653597,"Android","Male"
1521.8402589044,"Android","Male"
1882.28788946314,"Android","Male"
889.75430856947,"Android","Male"
855.713229490538,"Android","Male"
1249.22181104102,"Android","Male"
1607.88382258055,"Android","Male"
1129.31151825158,"Android","Male"
1770.40273092571,"Android","Male"
561.876343163431,"Android","Male"
0,"Android","Male"
1864.6214094066,"Android","Male"
1060.73570901972,"Android","Male"
1162.41729807721,"Android","Male"
2353.28261689707,"Android","Male"
1225.55935116431,"Android","Male"
1630.53714080609,"Android","Male"
1176.05810678064,"Android","Male"
974.740652943862,"Android","Male"
2114.96983173194,"Android","Male"
1575.77020265038,"Android","Male"
3078.03330519663,"Android","Male"
548.376467562731,"Android","Male"
1295.82799476465,"Android","Male"
1226.78653628671,"Android","Male"
577.458261520084,"Android","Male"
2644.73603904277,"Android","Male"
1322.57212452497,"Android","Male"
0,"Android","Male"
903.466479390747,"Android","Male"
559.810171958915,"Android","Male"
2702.64858614672,"Android","Male"
842.141250885073,"Android","Male"
1337.24715540554,"Android","Male"
1727.96988507996,"Android","Male"
0,"Android","Male"
964.679221415147,"Android","Male"
505.649079593098,"Android","Male"
1209.68234683013,"Android","Male"
1166.04257919114,"Android","Male"
801.463904456546,"Android","Male"
3817.85849033935,"Android","Male"
1702.44092594959,"Android","Male"
2404.98466083949,"Android","Male"
0,"Android","Male"
784.652291614814,"Android","Male"
1720.40538240398,"Android","Male"
914.438204133019,"Android","Male"
1813.50216542825,"Android","Male"
2283.54886850862,"Android","Male"
1892.2172214717,"Android","Male"
1296.48963407522,"Android","Male"
864.526434677263,"Android","Male"
0,"Android","Male"
1797.95751213909,"Android","Male"
2539.74580050949,"Android","Male"
1349.47173184395,"Android","Male"
2311.35931237879,"Android","Male"
979.958539772056,"Android","Male"
2045.27452969591,"Android","Male"
821.326329065976,"Android","Male"
2227.54580024671,"Android","Male"
1370.3609872432,"Android","Male"
1725.54198669629,"Android","Male"
712.338866909778,"Android","Male"
2939.40275380573,"Android","Male"
1345.07414506703,"Android","Male"
1019.90811782632,"Android","Male"
1352.44830698829,"Android","Male"
1506.97617821826,"Android","Male"
556.723743805004,"Android","Male"
770.746363239756,"Android","Male"
1611.50848239475,"Android","Male"
0,"Android","Male"
856.384158067035,"Android","Male"
2282.49581201365,"Android","Male"
1993.99173839807,"Android","Male"
1879.66387344347,"Android","Male"
1002.79137885613,"Android","Male"
0,"Android","Male"
578.650646069893,"Android","Male"
1207.66902186296,"Android","Male"
2139.69486234736,"Android","Male"
2423.67768655984,"Android","Male"
1142.06210817112,"Android","Male"
1280.41087911402,"Android","Male"
1269.7530247128,"Android","Male"
1487.70506004328,"Android","Male"
803.677759181983,"Android","Male"
1230.68545745862,"Android","Male"
1509.40470419497,"Android","Male"
0,"Android","Male"
671.804658197399,"Android","Male"
1639.45562013755,"Android","Male"
1899.31426857974,"Android","Male"
2845.956921068,"Android","Male"
1003.6570703321,"Android","Male"
3296.29837080157,"Android","Male"
708.657848943267,"Android","Male"
0,"Android","Male"
2794.61574807164,"Android","Male"
1756.53868275346,"Android","Male"
1300.48614514059,"Android","Male"
1150.26933751155,"Android","Male"
3483.43890014012,"Android","Male"
2933.33116019453,"Android","Male"
619.984733111884,"Android","Male"
0,"Android","Male"
2767.98318269807,"Android","Male"
2062.61890051457,"Android","Male"
967.055679291395,"Android","Male"
1862.93707142198,"Android","Male"
0,"Android","Male"
848.465905613736,"Android","Male"
1908.81121256383,"Android","Male"
1356.07638972883,"Android","Male"
0,"Android","Male"
2669.1396033645,"Android","Male"
659.667962290831,"Android","Male"
1248.58140073583,"Android","Male"
952.914157875172,"Android","Male"
699.420667024283,"Android","Male"
1802.80065722475,"Android","Male"
0,"Android","Male"
2337.89532897928,"Android","Male"
0,"Android","Male"
506.735166212149,"Android","Male"
1197.69029007982,"Android","Male"
1142.7815120459,"Android","Male"
0,"Android","Male"
1999.0852339967,"Android","Male"
609.216164468395,"Android","Male"
1274.26713570579,"Android","Male"
1238.26272643494,"Android","Male"
2236.42622809373,"Android","Male"
1362.86966038692,"Android","Male"
1296.74195932856,"Android","Male"
1834.05090572774,"Android","Male"
1956.9420471443,"Android","Male"
2076.42943816681,"Android","Male"
1371.60133904406,"Android","Male"
1686.54001366129,"Android","Male"
951.891641800568,"Android","Male"
892.043671722153,"Android","Male"
847.648561159439,"Android","Male"
742.415859112158,"Android","Male"
2698.86433575532,"Android","Male"
2598.77743944994,"Android","Male"
2051.50316179891,"Android","Male"
1720.57473086212,"Android","Male"
1685.44289696834,"Android","Male"
0,"Android","Male"
630.676455303403,"Android","Male"
0,"Android","Male"
1193.28261747909,"Android","Male"
1300.88080365868,"Android","Male"
913.566685748685,"Android","Male"
0,"Android","Male"
1777.45085101659,"Android","Male"
1067.87016448878,"Android","Male"
1260.3786694724,"Android","Male"
0,"Android","Male"
955.631247302279,"Android","Male"
1364.4404861364,"Android","Male"
849.644887110799,"Android","Male"
1336.49886507795,"Android","Male"
2293.160027368,"Android","Male"
1535.24968206503,"Android","Male"
